Monte Carlo All Values Report (MIMIC_CUA_simple.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold 1 (Usual care))","Cost
(Threshold 4 (SF < 110))","Effectiveness
(Threshold 1 (Usual care))","Effectiveness
(Threshold 4 (SF < 110))","NMB
(Threshold 1 (Usual care))","NMB
(Threshold 4 (SF < 110))","Optimal
Strategy","t_currentage
(Threshold 1 (Usual care))","t_currentage
(Threshold 4 (SF < 110))","t_dischargesurvival_finalscale
(Threshold 1 (Usual care))","t_dischargesurvival_finalscale
(Threshold 4 (SF < 110))","t_hospitalduration
(Threshold 1 (Usual care))","t_hospitalduration
(Threshold 4 (SF < 110))","t_imv
(Threshold 1 (Usual care))","t_imv
(Threshold 4 (SF < 110))","t_imvduration
(Threshold 1 (Usual care))","t_imvduration
(Threshold 4 (SF < 110))","t_lifespan
(Threshold 1 (Usual care))","t_lifespan
(Threshold 4 (SF < 110))","t_ltd
(Threshold 1 (Usual care))","t_ltd
(Threshold 4 (SF < 110))","t_oxygenduration
(Threshold 1 (Usual care))","t_oxygenduration
(Threshold 4 (SF < 110))","t_survive
(Threshold 1 (Usual care))","t_survive
(Threshold 4 (SF < 110))","threshold
(Threshold 1 (Usual care))","threshold
(Threshold 4 (SF < 110))",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold 1 (Usual care))","Longterm disability
(Threshold 4 (SF < 110))","IMV duration
(Threshold 1 (Usual care))","IMV duration
(Threshold 4 (SF < 110))","Life expectancy
(Threshold 1 (Usual care))","Life expectancy
(Threshold 4 (SF < 110))"
297,64358.99135,74342.04489,8.594914454,7.455358722,-64358.99135,-74342.04489,Threshold 1 (Usual care),65.14015964,65.25357234,0,0,5.389899267,5.116745684,0.3116,0.5962,3.025802151,6.036800434,16.54030313,16.06358877,0.0594,0.1106,4.267520503,3.940835158,0.748,0.6818,1,4,30015.24208,18096.18018,3170.781976,18028.90901,0.146954418,82.89006809,65.25357234,0.449525255,0.500291309,0.324913499,0.753285433,0.09800725,0.732322847,0.562870605,0.619174703,0.700014487,0.681360698,2.17300436,-0.477304383,-0.212808201,-0.016934563,0.108376312,1.713189364,-0.404966263,-0.11440984,-0.115135753,0.051896385,-0.219307972,1.936059516,-0.417805863,-0.134063444,-0.094665184,0.140929101,-0.162362751,15.8876632,3.940835158,5.116745684,0.025487811,0.110854811,0.267297427,0.315171099,0.536021155,6655.727629,4756.908485,6342.683325,3905.765351,2390.286674,3612.69507,2288.785593,2965.198556,4394.890275,3575.951253,2035.085752,1717.636729,1605.995712,2185.827699,1076.984229,37360.06455,17395.99235,12718.81312,9145.425368,6713.607946,0.250427543,0.111593971,0.078234568,0.341281221,1.96114884,0.430752844,18.047857,162.7121368,1.638744781,0.0594,0.1106,3.025802151,6.036800434,11.26094942,9.897895374
298,70207.00078,78265.41926,8.130573302,9.546587806,-70207.00078,-78265.41926,Threshold 1 (Usual care),64.96530294,65.09690749,0,0,4.665484051,4.810772419,0.3202,0.4904,3.076829795,4.934675749,15.65342614,15.50538507,0.0652,0.1268,4.040483967,4.284980066,0.7472,0.8872,1,4,30018.52381,23177.43358,2141.796885,23268.58482,0.192565602,82.61867015,65.09690749,0.450117005,0.496507897,0.328903882,0.744275295,0.062196946,0.723246067,0.522834161,0.711302435,0.542192003,0.882660697,2.395949059,-0.405242316,-0.251423342,-0.045068014,-0.035294019,1.650467199,-0.490337001,-0.175186468,0.018720482,0.078874672,-0.099335157,1.901110776,-0.436702719,-0.109303507,-0.138839372,0.08903265,-0.239877684,16.30192685,4.284980066,4.810772419,0.010635646,0.14125741,0.428373923,0.451782772,0.720239588,6308.976533,4846.237895,3945.297413,3104.315519,4167.076732,5093.379254,3199.637514,4218.469485,2516.906942,2380.578094,1622.899932,1518.109545,1597.430493,1348.278368,878.0791923,42054.68564,5326.902555,3754.967724,7016.492169,2881.619277,0.300761042,0.321047172,0.387650984,0.07182343,1.663037326,0.506411615,13.45373415,73.37935354,1.765643556,0.0652,0.1268,3.076829795,4.934675749,10.66452649,12.59572469
299,80400.29228,87622.39675,8.0984135,8.829194297,-80400.29228,-87622.39675,Threshold 1 (Usual care),64.89064968,65.01508756,0,0,6.478632174,6.631074248,0.3878,0.6272,2.498671047,4.292990793,15.54116553,15.49195029,0.0458,0.0766,4.133637652,4.195990956,0.7466,0.822,1,4,29952.72262,33000.81199,2937.357324,33033.74583,0.291984938,82.74759801,65.01508756,0.449409068,0.506463887,0.508188468,0.750137388,0.189831232,0.699679437,0.728026611,0.946463158,0.748270517,0.828010571,2.302953165,-0.382591638,-0.241552524,-0.064604697,-0.268642358,1.695601584,-0.398889026,-0.110308889,-0.031648579,0.001969656,-0.123080807,2.271119565,-0.410429112,-0.043195071,-0.025852344,0.148844624,-0.259217661,8.526162624,4.195990956,6.631074248,0.00629713,0.193258194,0.220460003,0.410184437,0.607066159,5932.251005,4090.906947,3375.618453,5050.424445,3419.718265,4616.618011,2011.735878,3414.439027,2813.790369,2999.77845,1922.566867,3303.626648,2388.022772,2829.158926,2077.986623,22083.01374,18360.9043,8962.10529,11653.61857,6633.141923,0.057384694,0.123884933,0.018428067,0.116884989,1.416196338,0.450528475,14.78815884,102.0789106,1.581301778,0.0458,0.0766,2.498671047,4.292990793,10.65494388,11.66797468
300,74514.8972,85428.21115,8.467407374,7.679937393,-74514.8972,-85428.21115,Threshold 1 (Usual care),65.10455107,65.24579029,0,0,5.128503889,5.04368487,0.2536,0.5374,2.913896207,5.826712072,14.79643644,14.5677963,0.1172,0.1562,5.307912664,5.06878125,0.8274,0.767,1,4,29963.62334,30645.67907,3871.848646,30738.47567,0.174724079,82.70623145,65.24579029,0.450549299,0.495992999,0.281188557,0.830081183,0.434013683,0.514527733,0.546444196,0.896552528,0.675170952,0.776381095,2.631244693,-0.489646302,-0.221409878,-0.074729849,-0.106343752,1.912869921,-0.433424549,-0.145332875,-0.074808807,0.11204592,-0.154706983,1.989658525,-0.356571629,-0.189116257,0.038927723,-0.08725543,-0.170906856,16.52735254,5.06878125,5.04368487,0.098531544,0.126219871,0.265222061,0.352987082,0.655164163,6137.631825,5212.003002,3963.375755,3420.698305,3721.187264,4658.760755,1517.677657,2321.813567,3424.624931,2985.658256,2326.723812,2940.357343,1317.605588,2218.392066,1178.57843,21196.02624,14654.26248,12765.28097,10027.20193,8082.94596,0.095125162,0.18348916,0.251130149,0.077386903,1.987005248,0.494336189,10.85971304,68.08458595,1.820613536,0.1172,0.1562,2.913896207,5.826712072,11.18527115,10.2079459
301,75311.92768,82813.80162,7.786963939,6.142393496,-75311.92768,-82813.80162,Threshold 1 (Usual care),64.31660912,64.41637681,0,0,6.228915772,5.603744268,0.2616,0.5164,2.293605012,4.403912246,13.27168281,13.46940905,0.0422,0.074,4.079303473,3.674241242,0.83,0.658,1,4,30023.1595,35849.5895,5698.244332,35783.29275,0.130004679,82.57136964,64.41637681,0.449858572,0.5021082,0.290095038,0.83495019,0.257840251,0.722312913,0.530373333,0.727782559,0.708087564,0.651776222,2.276820568,-0.484427517,-0.199271864,-0.11079717,-0.047916293,1.507585354,-0.570834446,-0.206905813,-0.062105572,0.120195196,-0.00867778,2.328257314,-0.344617972,-0.242962941,0.019596372,0.096604728,-0.365703124,12.50266457,3.674241242,5.608019018,0.011469686,0.095968747,0.245487438,0.325847814,0.496938495,5205.813215,4794.899684,4192.288127,4201.468187,3315.528098,4137.254739,1662.950089,2590.77487,1663.428499,2695.758075,3154.21268,2599.894996,1526.113463,2259.004482,703.1446883,34947.73477,11275.14101,7318.329424,6175.486942,1726.439499,0.093686728,0.13209353,0.158391952,0.157058833,1.769208509,0.471005079,12.48679305,36.62789746,0.773797294,0.0422,0.074,2.293605012,4.403912246,10.08665515,8.000153713
302,75891.53703,84604.46567,9.630338412,9.155134726,-75891.53703,-84604.46567,Threshold 1 (Usual care),64.71792553,64.85431406,0,0,5.919121546,6.132782502,0.4156,0.7802,3.219084852,6.30870462,16.61446001,15.90768304,0.0804,0.133,5.058944327,4.812324243,0.8416,0.855,1,4,29954.14423,28697.98106,3738.307536,28793.00945,0.24575543,82.80945616,64.85431406,0.450071967,0.498628722,0.44557787,0.840415272,0.080548575,0.726642213,0.667330398,0.794471387,0.867801234,0.855191856,2.254837415,-0.547130463,-0.14682617,-0.066820798,-0.073460485,1.810242543,-0.412297891,-0.135163778,0.025090631,0.083062417,-0.123734525,2.303028741,-0.561230294,-0.081352579,-0.143962703,0.042373928,-0.343495909,8.817393377,4.812324243,6.147668455,0.017146415,0.111483722,0.256319581,0.384348737,0.658291073,3860.7315,4309.30317,4749.010761,4209.767405,2308.633893,4187.376817,2277.806682,2103.557578,3343.620303,2525.636006,1714.51432,1562.28571,1539.830189,1968.77618,1611.629894,28542.52955,11641.24695,10157.07964,4088.331881,4581.740625,0.220003604,0.278909362,0.012411474,0.234433737,1.995615463,0.453822687,17.73006905,94.48142713,1.373966846,0.0804,0.133,3.219084852,6.30870462,12.79844776,12.35227198
303,65448.53487,73307.73561,9.482788948,11.20069871,-65448.53487,-73307.73561,Threshold 1 (Usual care),64.91585858,65.04358775,0,0,4.857299862,4.625837664,0.3788,0.5482,3.190903129,5.081318497,17.79457772,18.00575655,0.073,0.1088,4.4936986,4.661930412,0.7616,0.9036,1,4,29961.96133,15831.5115,4103.996508,15755.34331,0.240320125,82.99941809,65.04358775,0.449437851,0.496651696,0.386653604,0.763629803,0.161187561,0.726075534,0.492069163,0.737015973,0.602781363,0.900557254,2.36139576,-0.490728747,-0.205052059,-0.14342391,-0.050330357,1.854446893,-0.485479099,-0.229970983,-0.115294847,0.053435803,-0.216169145,1.938004358,-0.442709351,-0.154443967,0.024816546,0.094883689,-0.312797643,12.56179952,4.661930412,4.625837664,0.043475242,0.090287096,0.149954047,0.338693704,0.57423816,6314.659375,3763.111561,4780.872068,4909.551024,3324.135107,4469.732907,2549.312998,2228.137373,2042.470487,2334.570589,2352.932613,2085.792662,2282.15949,1052.919173,1771.744428,35224.78799,7479.50977,8439.334533,5398.23168,4734.008392,0.34756986,0.210451218,0.169844152,0.091965974,1.921368419,0.40995419,17.81970482,669.9197116,2.585009725,0.073,0.1088,3.190903129,5.081318497,12.49558622,14.888861
304,84551.11822,95644.64452,9.855866154,8.129898031,-84551.11822,-95644.64452,Threshold 1 (Usual care),64.6768457,64.81778936,0,0,6.77415675,6.664363611,0.369,0.6494,3.807369071,6.715865286,16.07946815,16.38182076,0.1008,0.1402,5.129225536,4.720946893,0.9008,0.7464,1,4,30000.08417,33721.38842,2073.730339,33779.71386,0.227525239,82.27252793,64.81778936,0.451316697,0.496400253,0.402781756,0.897092697,0.052369499,0.87293255,0.540050391,0.847963735,0.813402071,0.751869993,2.31296565,-0.423109061,-0.26652609,-0.041070492,-0.005147576,1.913813154,-0.463239056,-0.136333692,-0.098124666,0.12969323,-0.180767149,2.28600526,-0.456262437,-0.054426098,0.029184837,0.02322955,-0.220288147,14.76952059,4.720946893,6.664363611,0.03237117,0.082817723,0.307281661,0.42791444,0.632996667,8122.461613,5573.010475,3281.200294,4180.950302,4226.039414,2689.273645,2417.555661,2711.933748,2906.920559,3009.676773,1684.969221,1768.742597,1888.960256,2257.114157,927.0766345,35190.36115,9439.734491,3231.002166,6943.818436,4366.957063,0.14173069,0.190376843,0.369263133,0.176960368,1.627656985,0.45977146,16.55215793,99.63723127,1.475730833,0.1008,0.1402,3.807369071,6.715865286,13.11888221,11.07989079
305,94290.01222,111446.4944,9.682389005,8.827884985,-94290.01222,-111446.4944,Threshold 1 (Usual care),64.60834902,64.747618,0,0,5.72167275,5.361623022,0.374,0.6462,5.58121422,9.654648816,16.38899166,16.2973733,0.1194,0.1864,4.476318975,4.161646509,0.8606,0.7964,1,4,29989.22869,22379.72078,3292.822951,22503.63424,0.189266329,82.20653337,64.747618,0.450380747,0.496752532,0.415317896,0.859184567,0.217903055,0.644299658,0.384425661,0.58891097,0.788023021,0.798884249,2.270993005,-0.534307925,-0.268994258,-0.033449768,0.19063121,1.74522597,-0.31653939,-0.185181277,0.032534027,0.031146867,-0.170804939,2.052119792,-0.30069286,-0.113619079,-0.091185205,0.115013865,-0.237666604,24.62039927,4.161646509,5.361623022,0.032701694,0.201514204,0.252911056,0.411312249,0.604632711,6582.503809,5828.184416,4292.911733,4407.689504,4905.346635,6279.968244,2388.061256,3443.066495,2531.718787,2383.029817,3032.850237,2568.066169,2419.02814,2825.940189,2515.35675,23110.45462,7026.147793,3007.186123,7600.649354,17598.11868,0.237995646,0.127451083,0.118906961,0.077326698,1.55444055,0.456934486,16.8302083,97.3549601,1.494156376,0.1194,0.1864,5.58121422,9.654648816,12.89779959,11.96331104
306,85165.41848,96333.90538,8.135833146,8.447219148,-85165.41848,-96333.90538,Threshold 1 (Usual care),64.77973613,64.91405734,0,0,4.887380687,4.821766328,0.2708,0.5148,2.089994533,4.502361793,15.33319696,15.16631672,0.0732,0.1094,5.990557445,5.846608255,0.7652,0.807,1,4,29995.10664,37320.99493,2506.589799,37398.30156,0.190470643,82.94437598,64.91405734,0.449268075,0.500484473,0.269050926,0.749644299,0.11976336,0.796257621,0.556802285,0.820136455,0.585660775,0.801433984,2.28895813,-0.413965292,-0.299688579,-0.07608317,-0.080457091,2.062005122,-0.326723851,-0.219660839,0.03671351,0.089511858,-0.16460189,1.911725631,-0.332948434,-0.045317414,0.010030141,0.216138739,-0.35042157,15.36740084,5.846608255,4.822709172,0.057628573,0.202111642,0.296723317,0.318735965,0.624211917,10203.53822,4772.39569,4115.722607,5516.420236,3854.808856,3629.418109,2833.811939,1974.232206,3020.161232,2161.75756,2992.252957,2082.111302,1882.801265,2272.395979,1457.808263,35914.00284,24516.75311,8779.596856,4566.709156,5130.871886,0.238265564,0.405634409,0.05188147,0.201263914,1.935877127,0.509350602,15.1819165,46.92807102,1.092836451,0.0732,0.1094,2.089994533,4.502361793,10.72427041,11.1475004
307,78874.51397,100965.5773,5.71611403,10.25642671,-78874.51397,-100965.5773,Threshold 1 (Usual care),64.93509247,65.0494668,0,0,4.642438472,5.174944945,0.3208,0.775,2.603651941,6.961519005,17.45552874,17.14820367,0.0532,0.1658,4.408384489,4.946619119,0.4698,0.8592,1,4,29981.3931,33403.82678,2398.681698,33504.75252,0.126453379,83.03917382,65.0494668,0.449937994,0.496682006,0.415419292,0.475371683,0.273656258,0.643222287,0.367931674,0.800100921,0.869075845,0.867758412,2.172230122,-0.351186596,-0.172295945,-0.051670816,0.020344246,1.942570246,-0.484992187,-0.028669528,-0.048647112,0.009646945,-0.229885876,1.97808449,-0.407432727,-0.092415534,-0.051113178,0.103123914,-0.244648678,10.4995759,4.946619119,5.174944945,0.041627429,0.107224867,0.293119583,0.439402012,0.573685656,9174.868579,3827.85654,3904.450757,3855.304145,4151.97703,4091.19025,3699.224377,2241.643893,1781.359796,3210.739407,1709.384006,1894.485605,1500.359745,2596.563474,1359.853919,40132.808,18431.31066,4189.944375,8546.540279,13473.61943,0.243031633,0.379316863,0.13139021,0.199731533,1.68420917,0.403707095,19.74669463,413.3216791,2.121763105,0.0532,0.1658,2.603651941,6.961519005,7.480687197,13.59420374
308,70392.67645,83127.42127,6.987863106,9.068219163,-70392.67645,-83127.42127,Threshold 1 (Usual care),65.04822046,65.17646858,0,0,5.204746496,5.320472387,0.2924,0.695,2.416311444,6.221732917,15.39505557,15.63656744,0.0448,0.114,4.673179578,4.649950333,0.6424,0.8518,1,4,29979.66409,30208.56803,3034.242739,30110.18397,0.222369305,82.59947426,65.17646858,0.449847924,0.497766386,0.420267691,0.63887633,0.249533619,0.678684624,0.441499402,0.842893775,0.804934646,0.848028777,2.289348817,-0.533886966,-0.228197644,-0.036729198,-0.069771409,1.830787934,-0.371907698,-0.129439281,-0.07730166,0.070610828,-0.178043663,1.992126807,-0.528074584,-0.163835718,-0.137617473,0.137790113,-0.179283743,11.98179205,4.649950333,5.320472387,0.006666516,0.249678388,0.223989893,0.31128288,0.637309838,5207.347893,3911.179602,3698.95012,3730.224264,2048.586545,4113.643817,3277.616343,2063.047188,1209.480951,1956.653277,2473.767844,1844.705131,1448.967652,1543.602778,780.0407652,55496.76292,19421.20652,4533.733046,6934.522859,5079.930224,0.058570998,0.106737309,0.167669837,0.093942523,1.821789786,0.503269708,17.60132955,55.71962731,1.094738837,0.0448,0.114,2.416311444,6.221732917,9.169311636,12.1133746
309,73827.43036,80562.08638,8.07965003,5.763439832,-73827.43036,-80562.08638,Threshold 1 (Usual care),64.91426352,65.04286843,0,0,5.347658504,4.934024261,0.2994,0.4878,3.279459421,5.459416491,15.21959489,15.53837772,0.0646,0.1,4.081497944,3.64601517,0.754,0.5498,1,4,29983.12438,30076.08109,1896.463213,30143.03499,0.093399539,82.6896451,65.04286843,0.450276949,0.499233802,0.332753531,0.756925478,0.083968768,0.801862508,0.526771946,0.834191209,0.768719957,0.536174459,2.319030785,-0.537103844,-0.224330199,-0.06851053,0.085303799,1.66045987,-0.412996782,-0.123932725,-0.089888614,0.076913518,-0.215507227,2.081339479,-0.479202211,-0.026811088,-0.035062991,0.077727658,-0.323203198,19.26917429,3.64601517,4.934024261,0.019230327,0.163500424,0.312134709,0.320954629,0.629825213,7039.086227,5817.265257,3721.761527,3107.433288,2590.506725,5544.648912,3523.690514,2716.933254,2402.716508,1184.677892,2013.16572,1318.550716,1275.402779,844.8044585,1512.206636,35812.96387,14851.01257,7945.902927,5730.277304,8835.999734,0.217849072,0.253151439,0.290137186,0.140206527,1.998373992,0.467792216,15.53282868,68.51064335,1.250598893,0.0646,0.1,3.279459421,5.459416491,10.49931783,7.561934785
310,69294.29709,92102.91522,9.03893778,8.306196466,-69294.29709,-92102.91522,Threshold 1 (Usual care),64.87786856,65.01238689,0,0,5.192435927,5.087964908,0.232,0.6546,2.102774347,6.491133099,15.90230834,15.58887084,0.0478,0.1296,4.021060558,4.064514412,0.8116,0.7896,1,4,29981.34162,24692.86093,4503.187467,24661.09838,0.241437638,82.74112623,65.01238689,0.449742636,0.502863351,0.229846769,0.801293025,0.189064125,0.799140791,0.556977748,0.771078897,0.78283163,0.786907341,2.445414297,-0.479818338,-0.275368885,-0.077708615,-0.076100845,1.571429627,-0.363310812,0.014229705,0.033740037,0.000947446,-0.154343104,2.043585888,-0.389801585,-0.053443673,0.074025911,0.143666832,-0.350936949,14.77914106,4.064514412,5.087964908,0.025474779,0.183577529,0.233620694,0.393901926,0.67343126,8375.746639,4422.29354,4629.352845,4922.44239,5850.365025,3834.763974,2826.116645,2584.281279,2297.172415,2957.957829,1678.448227,2177.196666,1101.015043,2119.488726,1184.076138,40629.28171,8797.633694,7502.721711,2221.870239,4177.468206,0.248972948,0.222660179,0.205409647,0.252010638,1.558156436,0.388542361,20.94858679,98.52204127,0.674291771,0.0478,0.1296,2.102774347,6.491133099,11.92621395,11.29963592
311,73431.27908,75601.98201,8.619234758,7.349391077,-73431.27908,-75601.98201,Threshold 1 (Usual care),65.00161105,65.14127166,0,0,4.582228438,4.411585617,0.3672,0.4352,2.89400401,3.568167875,15.98851412,16.19387835,0.0568,0.0712,4.423071706,4.462410448,0.7718,0.651,1,4,30002.72442,24647.14324,2235.782401,24566.51691,0.207215663,82.4215703,65.14127166,0.449122378,0.502894143,0.391464885,0.769743626,0.255893506,0.805201367,0.524850049,0.621520185,0.66264682,0.653624879,2.274939213,-0.373140449,-0.265576295,-0.119290911,-0.06006415,1.766505452,-0.350143609,-0.204751586,0.082214428,0.16107864,-0.175538287,2.006952629,-0.34508419,-0.192358213,0.059356069,0.068710068,-0.399251172,13.68059039,4.462410448,4.411585617,0.017467712,0.172208711,0.200427534,0.417308136,0.502531066,5125.538067,3801.488465,3902.880264,3462.890067,4179.909834,3034.079854,2695.315587,2928.454337,3691.372054,3614.660539,2659.72759,2276.523931,2108.797575,2346.978278,1427.819444,27238.20583,18415.33062,8236.424848,5558.163271,7110.611015,0.282529577,0.241741536,0.287363478,0.017639019,1.76698223,0.472582912,18.25521262,80.43090868,1.237230384,0.0568,0.0712,2.89400401,3.568167875,11.36334252,9.76863068
312,75746.876,92131.95252,7.825772797,8.336889979,-75746.876,-92131.95252,Threshold 1 (Usual care),64.9105646,65.04332012,0,0,5.415401039,5.141339333,0.301,0.6926,3.070441851,7.499470898,15.76860718,15.51442718,0.0668,0.1634,5.669446465,5.51779555,0.713,0.8066,1,4,30041.12837,26136.88689,5420.493399,26244.18603,0.221832561,82.45418168,65.04332012,0.451158503,0.500568447,0.324733425,0.710998526,0.186619022,0.836767568,0.500416595,0.599461331,0.801917577,0.8079284,2.408408811,-0.511522419,-0.089389403,-0.009683859,-0.011605594,2.084628954,-0.381371949,-0.124351224,-0.15575219,0.109369539,-0.233755634,2.064335053,-0.489624148,-0.225641692,-0.056099454,0.144338043,-0.19993596,11.83401749,5.51779555,5.141339333,0.023268393,0.1346159,0.277125013,0.473871731,0.627238784,5763.052992,5148.503931,4070.590557,4996.788982,3148.731521,3802.203224,2415.556705,2386.493144,2348.408725,1964.050581,2706.568282,2379.355348,1764.818654,2139.248176,1054.771051,29716.63651,7782.839313,6329.898689,11836.02155,9398.641721,0.232993695,0.281264074,0.160709707,0.189848387,1.694396391,0.443711492,16.68185861,86.86519582,1.341951146,0.0668,0.1634,3.070441851,7.499470898,10.31331319,11.33795057
313,77712.25487,87092.98161,9.74006018,9.472526157,-77712.25487,-87092.98161,Threshold 1 (Usual care),65.03524844,65.1525421,0,0,6.107597767,5.891608923,0.3278,0.6598,2.370342991,4.873791161,16.98352632,17.03420458,0.044,0.0976,4.415243943,3.960022777,0.7972,0.7954,1,4,30002.23245,29737.31192,2487.205904,29714.16626,0.112741259,82.79398688,65.1525421,0.450155559,0.504179053,0.323577194,0.808985988,0.167969948,0.701037876,0.660870129,0.623252426,0.745128186,0.78927466,2.313706547,-0.394935525,-0.251857316,-0.099466873,-0.17191919,1.626291874,-0.3921541,-0.182099656,-0.084276249,0.089159954,-0.073697772,2.07023121,-0.404955945,-0.031318707,0.011801222,0.181611792,-0.230657158,10.26951298,3.960022777,5.891608923,0.020030039,0.136656836,0.240082527,0.355550158,0.612953835,6305.058565,4695.372307,3484.190305,3856.251735,3626.237136,3034.557901,3562.432471,3092.019763,3956.505137,2597.004528,2164.117847,1954.234288,1517.38735,2498.860444,1316.392971,41556.90988,10102.4712,3665.589342,4521.658112,4275.865067,0.338734378,0.258789446,0.111106539,0.284338617,1.065330966,0.453481702,19.83107293,138.6331109,1.630317028,0.044,0.0976,2.370342991,4.873791161,12.66599586,12.40676102
314,107102.4625,124980.1117,8.784595206,9.80684101,-107102.4625,-124980.1117,Threshold 1 (Usual care),64.77791993,64.90606976,0,0,6.765938099,7.102009626,0.4822,0.734,6.208830991,9.943034358,15.96322475,16.01050808,0.097,0.16,4.249853474,4.320460399,0.8146,0.9092,1,4,30011.65306,45310.74081,3824.416662,45207.70641,0.231960757,82.70844072,64.90606976,0.450120058,0.498247281,0.519009089,0.814652301,0.147338976,0.70065492,0.398915984,0.878336481,0.791139511,0.911456547,2.388131811,-0.429202597,-0.274883274,-0.016849465,0.091808855,1.694100406,-0.370467021,-0.115159867,-0.097209039,0.025176135,-0.175145807,2.368228566,-0.483419615,-0.118849985,-0.032367792,0.153974616,-0.22818272,18.36880806,4.320460399,7.102009626,0.00301331,0.218850173,0.247948542,0.343832769,0.60683198,8673.715716,4534.134839,4608.650231,4272.278993,4533.431058,4319.349072,2856.011502,1551.438095,1863.072173,1379.238942,2195.597764,1302.343654,2159.560242,1985.224731,1256.013742,26519.42688,8961.473099,11010.97646,5116.047979,8973.937421,0.335904224,0.204681183,0.106042324,0.211072266,1.877891228,0.412500886,17.30627498,109.9315693,1.131575874,0.097,0.16,6.208830991,9.943034358,11.77928904,13.28124232
315,74615.45665,86988.1576,7.814117307,9.363541823,-74615.45665,-86988.1576,Threshold 1 (Usual care),65.35425381,65.47897667,0,0,5.929955419,5.591896606,0.2526,0.607,1.923680511,5.207197695,16.21176853,16.08252424,0.0904,0.159,4.567861154,4.4352403,0.6986,0.8376,1,4,29983.15196,35531.72964,4873.219003,35488.63562,0.114946747,82.57553545,65.47897667,0.452009971,0.503614676,0.251858278,0.705083422,0.236219753,0.889252856,0.423670954,0.842654065,0.709113071,0.841404195,2.133878683,-0.521492648,-0.247965277,-0.075045259,0.008946832,1.683334715,-0.482753884,-0.173565478,-0.15636987,0.120475359,-0.06435192,2.161834548,-0.313823286,-0.304495527,-0.077537104,0.121123784,-0.21810915,12.95799921,4.4352403,5.592850189,0.094402426,0.145740235,0.19680639,0.459088004,0.681991031,7032.28708,4587.472079,3327.686876,4044.167402,4750.20502,4228.264297,2558.649479,2449.903488,1888.903116,1501.068917,2472.655435,1102.31866,2123.601825,1136.744037,1048.766543,22875.40296,15928.45747,13585.73908,9624.551232,5945.121803,0.282995847,0.218846275,0.101316484,0.07389838,1.622563068,0.447542715,13.35110147,232.5392054,2.405951279,0.0904,0.159,1.923680511,5.207197695,10.22743589,12.3405617
