d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival_ageHR
30060.43377,28894.79719,3441.622668,28838.9516,0.137874977,0.178369419,0.704438305,0.162717749,0.797370674,2.299625402,-0.417288762,-0.268055279,-0.074940925,-0.049665726,1.851973108,-0.413407081,-0.190115846,-0.059855885,0.007209387,-0.197425899,1.796174,-0.485805871,-0.151041289,0.049245759,0.186724358,-0.237109861,0.015610192,0.157236149,0.229788824,0.422286214,0.611908152,7569.629938,4809.567239,2798.435664,2754.694435,3960.113163,3911.822741,3557.611917,3020.81914,2304.070163,1998.27283,1525.658932,1758.090451,1864.376469,2002.734428,2055.042955,27212.11845,20395.33007,3622.81401,11802.74255,2825.997198,0.390136019,0.121040174,1.842539289,0.469311937,18.58174965,1.188514315
30120.67341,31237.96678,2151.45691,31247.5634,0.116242071,0.501947356,0.737481112,0.125537667,0.883343349,2.332840792,-0.449000988,-0.223703865,-0.126474975,-0.008152851,1.994959712,-0.370088262,-0.205702664,0.088284249,-0.038975416,-0.254369224,1.982603402,-0.44178757,-0.055234128,-0.09309607,0.156741893,-0.270844436,0.014258286,0.221785581,0.19160187,0.35774158,0.559132841,6591.203533,3668.320794,5112.665201,4694.001603,3645.324328,5830.36526,1523.32111,2714.368567,2867.567762,2399.952657,1966.362513,2450.60235,2403.851823,1564.5474,2439.471038,28874.43616,8234.204565,9359.830002,6857.184938,9253.854781,0.205684136,0.221289754,1.634825837,0.377658603,19.07504585,1.026178888
30129.93056,33358.32769,2809.580906,33510.13332,0.141624133,0.340444751,0.886979877,0.093432736,0.490056852,2.464757371,-0.416460755,-0.276715483,-0.094304767,-0.110420176,2.057841986,-0.389291974,-0.07853019,-0.128246407,0.066783671,-0.086045875,1.947467748,-0.433612967,-0.096783948,-0.055903677,0.136284254,-0.122497852,0.042927179,0.129876859,0.21933875,0.313989064,0.560702719,4956.552419,4315.748386,5132.629243,4091.419383,4859.651387,4576.777135,4204.972415,2297.834708,3535.72202,3184.183939,2249.928464,2569.626341,1941.812205,1654.386296,2512.889293,26319.10758,31822.12228,7366.033866,7208.908579,7970.889632,0.284865001,0.12271812,1.587525854,0.429753749,11.64122665,2.071101753
29939.50705,24170.4971,3988.347434,24331.59021,0.28587026,0.330328338,0.902342782,0.213895507,0.735707608,2.444957428,-0.52918262,-0.264094501,-0.116481355,-0.067816131,1.984734391,-0.35655771000000003,-0.267964208,-0.045397204,-0.02888244,-0.150293591,2.265742519,-0.400239976,-0.031905277,-0.014011572,0.169693542,-0.163274916,0.027231634,0.127705907,0.310598766,0.409547227,0.524336226,5081.081467,4257.08594,3819.73093,4827.190307,3429.132904,4834.25497,2602.621788,2437.751634,2599.66635,4058.258888,2345.970139,1838.567149,2752.777967,1819.515952,1172.459251,32093.66994,11660.66087,10494.53523,5081.668362,6934.144349,0.170086066,0.236976927,1.409356848,0.486050542,20.22909152,1.12165789
29979.9591,21341.36906,3467.867794,21395.8665,0.180880251,0.260221153,0.630019493,0.093479262,0.67857192,2.330495361,-0.402157916,-0.319620263,-0.064375102,-0.047368067,1.734763306,-0.523524078,0.044322195,-0.05237964,0.087037535,-0.1842357,2.137442042,-0.468187557,-0.168574338,0.036940688,0.178855721,-0.278841183,0.020934292,0.104758216,0.260377424,0.355233421,0.663697854,7461.411022,3544.310389,3523.402179,3376.904124,4025.251484,3956.918,2408.174839,2049.545561,2013.873615,3226.647054,2387.685694,2901.992464,1926.135597,1060.096215,1722.527615,26200.09633,8766.160737,11809.82684,9747.888013,4131.683668,0.345444826,0.108479039,1.668056548,0.455157746,15.88306675,1.591676266
29986.62219,34303.40609,4591.033874,34496.18474,0.236690192,0.218060745,0.674073947,0.160627851,0.796993276,2.236252748,-0.446062223,-0.337348677,-0.057773673,-0.060182436,1.707940001,-0.485236075,-0.244612414,0.046854936,0.054138963,-0.159346526,2.136776851,-0.45077647,-0.213630512,0.096909373,0.088530524,-0.415966877,0.078390826,0.192891992,0.241880545,0.490615183,0.572497142,5800.798327,5196.356193,3644.91022,3910.276211,3123.129585,4036.320184,2436.219025,3072.659936,3080.363025,1840.950785,2156.866941,1885.713087,1585.738401,2033.888723,1689.625676,19961.4186,22990.17959,4648.469235,6147.741103,8570.760661,0.18641627,0.127931136,1.730694978,0.397993947,15.67032459,1.495254808
29988.32755,27801.43414,3789.918282,27877.86784,0.198015693,0.327090627,0.591712233,0.233888368,0.848650607,2.484001457,-0.498859929,-0.202556697,-0.117661765,-0.018905444,1.65874276,-0.473156442,-0.10755574,-0.047196209,0.044800841,-0.170022421,2.298951754,-0.517318814,-0.063579072,-0.098011,0.152639108,-0.308972552,0.020330807,0.194362351,0.208089227,0.407550683,0.552020509,7470.369828,4176.46818,4244.499757,4050.113417,5383.234679,4018.349971,3213.499187,3527.750563,3043.944589,2108.615088,2228.107912,2195.213439,1362.62309,1570.738612,1375.113199,19805.60598,5702.819889,4508.702782,9985.033903,8228.037158,0.224744269,0.050148345,1.439830747,0.490994543,16.10762132,1.171804215
29980.32566,35656.03274,3640.718819,35678.2062,0.162461761,0.366184348,0.599616869,0.050002195,0.627919121,2.343649682,-0.515773152,-0.250210501,-0.011835515,-0.090375767,1.69368507,-0.425857545,-0.158361531,-0.048543967,0.041710623,-0.195579313,2.092863331,-0.311664663,-0.124822374,0.026144971,0.007109318,-0.314008097,0.013968932,0.156019818,0.224584243,0.387660877,0.523663669,3946.35357,4097.365683,4788.135592,2618.28193,4720.579701,4428.650378,2579.94762,3533.858323,3629.268462,2634.426993,2109.34261,3574.78619,1076.352182,3036.779973,1311.856478,34405.49372,9142.337108,6909.573629,7169.859196,2311.371865,0.394615499,0.128229102,1.561721204,0.471990225,17.92923518,0.983095877
29988.7151,32701.07386,3205.626488,32710.6013,0.081626485,0.2535079,0.639847957,0.302608695,0.62419001,2.203731251,-0.533248112,-0.24130107,-0.02936089,0.109124645,1.619569353,-0.42542957,-0.04280005,0.00273062,0.114839828,-0.103773189,1.930790836,-0.412790427,-0.179102653,-0.07390169,0.085111357,-0.264287034,0.030268716,0.148724257,0.222370004,0.361570754,0.625851913,6494.08695,4562.375268,4406.818541,3575.093639,3214.814088,4321.018883,3708.331916,3045.192776,2641.805235,1801.440975,1516.903719,3414.003344,2043.837029,2239.24158,1170.669495,26783.12135,11966.38268,2560.735973,9385.672993,1802.962542,0.145763173,0.323118448,1.729350621,0.407645298,19.40747204,1.50089457
29870.57595,33593.67219,5313.660022,33709.43308,0.20950103,0.437884741,0.765683497,0.266211869,0.75939456,2.239068719,-0.526334143,-0.323181864,-0.09302197,-0.154151421,1.93864802,-0.437447453,-0.004474038,0.033806884,0.049130808,-0.137903608,2.121475097,-0.423309218,-0.048698325,-0.058768937,0.109050309,-0.268332776,0.037109648,0.167987812,0.200437847,0.40981998,0.61464421,5644.234241,4693.364388,4279.456575,4138.011169,3775.369355,4017.444599,2537.410277,1911.318788,2202.52922,3172.146101,1836.019478,1695.087553,2085.483348,2085.062727,1748.637315,20418.98485,16636.93895,2158.600981,3007.266223,6571.875878,0.129601623,0.221223584,1.671673188,0.393563344,19.63128212,1.592723086
30002.40526,31996.78156,3309.690496,31881.957,0.16947273,0.353771446,0.584386347,0.315054999,0.846370865,2.461316643,-0.51598876,-0.275575072,-0.017794044,0.089002375,1.936711134,-0.373804785,-0.15439452,-0.084549469,0.100493424,4.98271e-4,1.921365802,-0.33195219,-0.083928271,0.006287184,-0.036979621,-0.184245399,0.042592783,0.095961043,0.23029401,0.48972673,0.593494573,5724.558955,5617.186188,4187.14964,3585.012438,4625.394904,3730.089903,4114.389227,3068.317644,2379.224059,3585.809137,2410.378,2398.689106,2072.297874,1465.847975,2020.357915,57530.98131,10038.43553,7840.728894,1233.060322,14354.33859,0.205674728,0.095541486,1.316016559,0.45079127,12.94482675,2.321004643
30132.90119,32418.0823,3959.672873,32301.84943,0.256354767,0.228638965,0.616897451,0.333746312,0.871401383,2.329153551,-0.526388321,-0.285616468,-0.065172801,-0.013043079,2.186376856,-0.392344501,-0.200010312,0.157541799,0.066215696,-0.116153886,2.378087193,-0.509236481,-0.069866428,0.142830373,0.061977095,-0.320535085,0.021056128,0.164688088,0.176591299,0.510312705,0.518822825,4661.949292,4879.973355,4376.038546,4653.204321,5270.505254,4201.933729,3025.044153,3621.748852,2800.207898,1299.72352,2905.812967,1499.770945,2393.765315,1851.479683,2508.972485,39291.4796,10796.49192,6289.912741,2421.730684,1409.793147,0.271465899,0.203909181,1.776702648,0.465775438,13.88717306,1.603227662
30022.85771,23925.21778,3360.642993,23841.7331,0.237838766,0.204454676,0.915404272,0.175047771,0.699747435,2.203475971,-0.387416618,-0.275039972,-0.034935225,-0.05563494,2.042469271,-0.391562466,-0.208669343,0.091267944,0.102336809,-0.255739453,2.326395577,-0.346836782,-0.162743607,0.052007679,0.216483056,-0.23437821,0.031019667,0.166081984,0.282152405,0.402229096,0.577330477,7903.955473,4248.805562,4483.858473,2714.344744,3574.054648,4637.748896,2183.467429,2148.436683,2324.162246,1454.918701,1783.165005,1729.60799,2262.591761,1818.337031,1860.33769,25518.85079,16740.42662,5797.874887,5826.716609,17966.54782,0.462666669,0.091910081,1.764349624,0.398959548,14.20763706,0.926974229
29974.99898,21528.52192,4427.270994,21376.17745,0.31056289,0.134873261,0.680316389,0.220402078,0.759020179,1.897732761,-0.443184825,-0.242978555,-0.060441373,-0.023533438,1.901779737,-0.523386302,-0.225285388,0.04876801,0.053725448,0.033766246,2.247440417,-0.422361668,-0.026707073,0.076309669,0.104315444,-0.271310224,0.002979288,0.074731327,0.254988835,0.40932318,0.653464839,7662.208022,3737.195752,3455.892506,3900.220323,3808.378725,4773.692776,2935.412173,2073.00814,2459.140718,1988.410255,2180.826867,1489.325092,2133.266904,2159.743662,2410.005723,29530.14179,13643.69933,13503.56835,3197.483238,8524.300313,0.153865159,0.308740016,1.548082439,0.458279102,13.77826951,0.8922297
29980.9928,27742.81037,4278.597455,27454.04184,0.335462944,0.278708329,0.694539243,0.23976342,0.772445476,2.583408203,-0.376226127,-0.292475345,-0.055202126,-0.029775029,2.09631579,-0.480244435,-0.192762657,0.117586219,0.043154096,-0.19258835,2.22875245,-0.439566855,-0.258164615,-0.136357734,0.111389476,-0.311322108,0.044687153,0.212469623,0.157116422,0.376912722,0.569623774,5745.298732,3453.647667,3518.741454,4510.248638,5109.416558,4289.99731,1553.48916,3770.472918,1377.303256,2883.843872,2756.511711,2011.919753,1927.264739,1089.062237,1307.715791,24002.24974,15017.41775,2539.148175,3680.849286,4382.663914,0.118307704,0.14129286,1.555876363,0.516548386,10.28557619,2.53729978
29866.89906,31358.84046,4666.314706,31176.46703,0.278423904,0.315914425,0.710390607,0.184632511,0.904818334,2.243970625,-0.385171673,-0.384178113,-0.075345965,-0.082000484,1.77349099,-0.556111981,-0.1426352,0.021562477,-0.001111252,-0.137272274,1.981351329,-0.517979783,-0.155006134,-0.122972197,0.024791889,-0.264671745,0.069521558,0.077011618,0.190665188,0.385314053,0.610115342,6337.210039,4021.449678,5266.928914,4727.436517,3869.941765,2865.130169,3623.926038,2740.188143,1735.90027,1837.82174,2587.399017,2183.593575,2462.969892,1932.976558,1313.827966,17433.17991,17495.38976,5519.50766,12798.05267,16042.37924,0.145101468,0.167294053,1.311246619,0.419151779,21.4412882,1.830798281
30000.23585,25678.91782,3085.498052,25590.95339,0.35840861,0.173700233,0.726847835,0.213902794,0.582309758,2.075373032,-0.469392154,-0.204444086,-0.115466592,-0.045225951,1.733025664,-0.312592765,-0.226720216,0.039369411,0.031605547,-0.157309389,2.200607829,-0.337842948,0.009631444,-0.189834177,0.147795217,-0.24188969,0.02488886,0.143425934,0.336422377,0.463554743,0.5582586,5414.890531,4538.853305,3294.008752,4172.0791,3947.72676,3902.609972,2913.340149,2446.611981,2328.34062,2507.302361,3045.778837,2761.352519,1631.577025,1610.613467,1580.919193,23343.2115,8288.766737,5546.474427,7601.956333,9009.835173,0.085683871,0.235111101,2.064712266,0.453174843,22.47304678,2.010930393
29999.6009,24512.78719,3790.322391,24404.32041,0.123157049,0.224527911,0.723848018,0.19296021,0.638336039,2.458579528,-0.437120409,-0.274090279,-0.107584412,-0.008261635,1.8207657,-0.30604286000000003,-0.198418401,0.030329553,0.04608459,-0.215281175,1.916801297,-0.376577493,0.001199206,-0.05444459,0.126801258,-0.292183536,0.023764892,0.273289214,0.241338906,0.449733884,0.562402288,4827.946217,4499.090485,4981.268241,2706.002996,4012.829909,2747.320574,2088.85427,1912.359101,2055.733676,2106.384942,2733.984833,1497.023853,2091.806675,1521.816324,1742.536338,23490.18781,10457.42089,2613.241788,4842.116005,5849.75642,0.381142135,0.067476694,1.5953837,0.485109953,24.29565266,1.506685624
30002.60692,29834.55444,4138.652406,29740.33386,0.326717614,0.122944839,0.645955453,0.263337499,0.80243952,2.093924624,-0.489711544,-0.417941759,-0.131298962,-0.043957328,2.020671545,-0.387200284,-0.045137579,-0.097178675,0.033346836,-0.302687943,1.905431181,-0.51403213699999994,-0.109631706,0.030298423,0.133893387,-0.188329621,0.017623569,0.16055944,0.179379749,0.402492709,0.556310731,7454.80527,5605.621726,3868.489824,4560.998059,5230.02132,4594.676933,2357.553016,2832.55148,2046.054779,4115.116926,1513.508423,1767.174961,1679.81041,2159.28752,980.9287553,28613.31322,14392.89779,12184.1818,12628.92607,9454.206692,0.280716525,0.250256508,1.47625972,0.47324275,23.91469712,1.72325841
29964.2114,31930.51511,4452.556721,31925.69134,0.278275137,0.304938365,0.900634645,0.152145716,0.65525402,2.219053703,-0.417712474,-0.207395656,-0.08912852,-0.033369126,1.711368271,-0.45095836500000003,-0.099750641,-0.120993522,0.040168195,-0.209642009,2.284508101,-0.475061246,-0.056112265,0.092006657,0.087577119,-0.240419409,0.069924355,0.13174909,0.225024639,0.426343541,0.581640771,6350.658253,4461.569027,3507.467643,3731.800777,5092.786215,5065.182442,3545.412041,2962.674842,2308.795468,1328.729759,1715.504843,1488.186793,1896.090277,1217.494064,2560.819383,18306.3719,13830.50357,6846.627317,6062.026576,4685.20859,0.236170326,0.216170464,1.797029233,0.448105559,22.69019212,1.407473867
30090.65573,36360.03657,906.4307095,36474.14698,0.293044022,0.213719154,0.691045921,0.086453237,0.754273035,2.338093258,-0.336514894,-0.191563799,-0.125788385,-0.011674085,1.758008132,-0.353629236,-5.28996e-4,0.011093826,-0.00235615,-0.153776753,2.138596591,-0.302567218,0.013156329,0.083299423,0.110913376,-0.403922253,0.044458475,0.087808053,0.223138051,0.453182991,0.619350291,6720.120388,4631.838133,4567.824115,2750.322519,4348.064013,3138.465907,2865.914777,2569.626432,2145.438808,2579.375741,2309.990088,2501.278406,2416.159114,1890.316049,2397.466393,39119.79402,13975.15554,10410.96183,2722.644307,8039.592502,0.270502823,0.277708843,1.636302794,0.496441469,15.33490101,1.307945692
29951.87698,34157.2448,3458.705018,34372.44634,0.24482299799999999,0.526548514,0.695020329,0.455717628,0.766603514,2.274773997,-0.526254294,-0.298622507,-0.068852012,0.033929034,1.84444006,-0.352667151,-0.144044599,-0.039146416,0.022461776,-0.16650637,2.200642335,-0.257131562,-0.062728746,-0.026850269,0.055171373,-0.16754303,0.060906216,0.10697583,0.30323507,0.367593056,0.627027103,9208.028508,4190.556359,3739.163603,4189.931801,5892.005123,5029.073343,2425.522013,760.2983311,2373.547165,2179.88052,1764.24563,1915.148643,1541.734586,2385.772222,1425.592003,35924.54886,12663.94527,4604.486245,3655.929595,6816.670469,0.099101524,0.241408747,1.495091832,0.433692637,17.79417308,1.521857449
30043.49738,25948.34957,3027.70609,25916.55168,0.156167891,0.304750211,0.761784518,0.282420615,0.588779034,2.340325364,-0.412582116,-0.289138184,-0.027282241,0.047397111,1.559447758,-0.392833556,-0.055569132,0.024007392,0.084869396,-0.288297735,1.98478901,-0.350382384,-0.021632586,-0.041723412,0.125947375,-0.231287761,0.016656916,0.116700398,0.297007486,0.337314168,0.629254104,4763.011087,5070.800895,3921.297916,4710.461612,3784.879176,4512.121896,2766.834955,2486.615636,2576.130318,3128.198072,2620.722566,2548.335497,1898.466077,1797.864019,1317.951965,30960.63418,7535.748198,8791.051834,8715.501425,9067.936314,0.245080956,0.117842071,1.54797295,0.427058559,19.09838233,1.026890945
30057.51819,35529.77992,1072.886529,35600.26391,0.247146996,0.448827188,0.822369322,0.31341513,0.756955831,2.233994951,-0.48070279,-0.21769313,-0.057699225,-0.129185773,1.927770448,-0.418432604,-0.188712219,0.04141896,-0.015723822,-0.114827272,2.190375079,-0.371846509,-0.230378434,-0.038564343,0.081979947,-0.175857512,0.073554457,0.05566215,0.275248283,0.506451432,0.680461763,10563.41993,4482.678573,3231.037308,3469.396376,2901.099431,4068.723049,4456.084665,3962.453652,2896.70153,2221.112291,1898.700679,2283.702086,1863.095593,1044.286904,1295.705608,31057.82506,14803.19891,7882.535391,10390.41394,3559.63586,0.054476849,0.078677113,1.84380358,0.427990703,16.93226177,0.679986373
30090.74274,31031.03422,1543.632214,30930.60126,0.129661623,0.500536051,0.743092873,0.350126793,0.777665925,2.428141868,-0.507597728,-0.267126639,-0.039699429,-0.059108516,1.829625392,-0.518519498,-0.106453024,-0.050298854,0.071348033,-0.181789757,2.231243819,-0.437810729,-0.031270818,0.041542488,-0.034186191,-0.061359792,0.023584324,0.116646439,0.209857084,0.330324606,0.562975784,7513.654322,4273.260492,3909.517409,5007.388181,4034.88077,4463.024595,3277.80884,2494.334647,2783.858258,2274.234911,1785.574788,2078.753283,2461.201923,1554.347073,1659.879324,28103.8832,24141.16231,8211.033448,3307.05913,9137.556818,0.346161895,0.200932799,1.911953573,0.469185138,17.88325416,1.496751108
29996.61595,31263.21251,3664.417788,31308.08491,0.113405156,0.139001731,0.81995897,0.146135634,0.668213325,2.137915958,-0.533696234,-0.205392841,-0.099331779,-0.146871863,1.786229815,-0.493095651,-0.086243482,-0.075249152,0.109373664,-0.208446259,2.313038501,-0.441522262,0.012983897,0.015198883,0.041730486,-0.245703524,0.049977547,0.143989224,0.193617627,0.480676431,0.579946571,6980.643137,4267.489024,4068.944054,3167.036721,3756.559155,3144.007088,2187.313431,3351.874483,2241.471676,2416.502266,2334.089365,1382.658371,2324.59745,2050.801251,1814.352639,21218.03801,11281.91394,2373.677126,20862.84652,4145.639796,0.175477517,0.27900876,1.546838446,0.426810235,16.44305622,1.13541082
30052.46675,27459.6359,3626.893414,27275.24147,0.289530405,0.102652042,0.836924844,0.172667705,0.906161899,2.199608747,-0.528700993,-0.29280899,-0.043674719,-0.113999268,1.749811588,-0.377745164,-0.060483984,-0.015500093,0.146269334,-0.159481883,2.096337675,-0.359350062,-0.084882078,-0.020452737,0.016821878,-0.330217151,0.02430283,0.139646672,0.342302164,0.350723911,0.638036259,6860.083517,3760.474015,3861.061362,4194.460473,3502.660006,5295.518233,1849.085209,2535.948904,1571.567597,2366.334334,3270.052212,2164.26167,2260.985568,1227.113501,671.0589473,42511.22072,14192.0094,3148.042866,4822.85202,9890.756103,0.166657076,0.151515458,1.54083737,0.57201607,14.06064042,1.372559792
30014.26189,29655.2604,2079.969076,29537.72309,0.241512706,0.134793105,0.896839367,0.103268274,0.766851416,2.288774463,-0.37125774,-0.311375909,-0.09932457,-0.009701898,1.697884549,-0.481204084,-0.139836175,0.034363497,0.118500588,-0.163385311,2.120154491,-0.512334421,-0.039061996,-0.136037702,0.047359225,-0.247055226,0.035785081,0.12617839,0.264949189,0.455877393,0.620226835,5536.128435,5904.960805,5135.176536,3618.167139,2888.024371,3096.741173,2694.193786,2651.410547,1559.323095,3466.747425,2315.075219,1603.533472,2275.757421,1973.350652,1479.01552,32734.41834,5289.093289,4582.113843,10473.79564,3896.308497,0.308375699,0.392333472,1.758458039,0.440887244,20.01499162,0.898060879
29915.92013,36591.71255,4494.165076,36308.55956,0.247204097,0.275723664,0.672565662,0.144590927,0.488022174,2.357305612,-0.450704486,-0.228774334,-0.053624858,0.029153061,1.724370463,-0.479118604,-0.040062408,-0.202577896,0.019124594,-0.057195362,2.135919082,-0.429952968,-0.005208268,-0.19910824,0.124827417,-0.243570257,0.037328483,0.097218132,0.226893214,0.376867021,0.552794506,6600.060765,5127.823519,4206.106816,5251.65938,4159.560667,4545.124554,1894.568906,2784.452664,3118.311401,2367.881894,3018.356667,2496.534791,2298.116613,1234.240137,654.7842831,36865.90787,12335.72559,7923.70395,10440.18884,3539.643032,0.110034735,0.135090308,1.725675929,0.483410596,9.855567904,1.312509045
29916.06773,26484.27616,2266.414544,26552.99994,0.147160457,0.335906685,0.789585105,0.090708253,0.524444554,2.196877619,-0.441959942,-0.25026122,-0.075987462,-0.139440248,1.756032656,-0.368190835,-0.082377068,-0.053818209,0.043253729,-0.114406779,2.081057044,-0.479103466,-0.079527328,-0.070617714,0.0483849,-0.279120669,0.043564883,0.129746312,0.301559212,0.4423293,0.607578518,5699.360621,6280.204765,3719.940346,5212.478785,3023.825247,3572.350176,2102.863588,3565.640818,1925.572807,1512.368935,2103.677561,2141.16806,1605.39207,2036.559526,1239.736059,22779.2714,7348.039194,14321.08313,4552.544081,8874.596495,0.089595904,0.401713898,1.491755521,0.473965139,17.99553681,2.009521924
