Monte Carlo Dashboard (MIMIC_CUA_sensitivity.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold Usual care)","Cost
(Threshold SF < 88)","Effectiveness
(Threshold Usual care)","Effectiveness
(Threshold SF < 88)","NMB
(Threshold Usual care)","NMB
(Threshold SF < 88)","Optimal
Strategy","t_currentage
(Threshold Usual care)","t_currentage
(Threshold SF < 88)","t_hospitalduration
(Threshold Usual care)","t_hospitalduration
(Threshold SF < 88)","t_imv
(Threshold Usual care)","t_imv
(Threshold SF < 88)","t_imvduration
(Threshold Usual care)","t_imvduration
(Threshold SF < 88)","t_lifespan
(Threshold Usual care)","t_lifespan
(Threshold SF < 88)","t_ltd
(Threshold Usual care)","t_ltd
(Threshold SF < 88)","t_oxygenduration
(Threshold Usual care)","t_oxygenduration
(Threshold SF < 88)","t_survive
(Threshold Usual care)","t_survive
(Threshold SF < 88)","threshold
(Threshold Usual care)","threshold
(Threshold SF < 88)",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold Usual care)","Longterm disability
(Threshold SF < 88)","IMV duration
(Threshold Usual care)","IMV duration
(Threshold SF < 88)","Life expectancy
(Threshold Usual care)","Life expectancy
(Threshold SF < 88)"
931,73545.17022,69558.80112,8.017856935,7.728362728,-73545.17022,-69558.80112,Threshold SF < 88,64.58145257,64.65131833,4.38282528,4.684036769,0.308,0.192,2.878974927,1.386883393,14.43760887,13.56012209,0.079,0.051,4.615593537,5.065395118,0.812,0.789,1,4,30133.9219,30408.31386,1287.584105,30454.6178,0.226483741,83.2713626,64.65131833,0.448510934,0.516507933,0.284918893,0.820821282,0.110430912,0.830825609,0.529454477,0.471702949,0.139762651,0.787349427,2.260855428,-0.388049257,-0.314369626,-0.087772558,-0.054637638,1.854934607,-0.466205771,-0.221470515,-0.009725743,0.098070564,-0.234513308,1.805542126,-0.459363923,-0.018328902,-0.089706841,0.144126293,-0.289617728,21.05879972,5.065395118,4.684036769,0.044885782,0.15243329,0.242710878,0.441103279,0.611541652,4949.819561,4909.150794,4140.575318,2894.776657,4463.37763,3159.050436,3885.131735,2574.45806,2662.32532,2519.409529,1911.459793,1666.618027,2873.325532,1174.442042,1517.312663,22989.01204,19931.47448,9985.777999,4388.224292,3000.941398,0.304614667,0.178161416,0.174142182,0.422142688,1.515494592,0.464803979,11.68249147,58.97543421,1.473795358,0.079,0.051,2.878974927,1.386883393,10.48045751,10.06215048
932,67961.93802,70452.67531,7.816081601,10.28105938,-67961.93802,-70452.67531,Threshold Usual care,64.70705449,64.85015774,5.558204071,5.836728138,0.147,0.192,1.051646304,1.275189242,16.9582023,16.99371356,0.034,0.042,4.42286112,4.868011824,0.68,0.872,1,4,30081.62735,26663.90798,4632.941023,26602.2735,0.255414012,82.55123843,64.85015774,0.448680176,0.495602591,0.183279199,0.698425933,0.323937816,0.717101741,0.375325494,0.908742863,0.171727227,0.874008911,2.257826543,-0.369950364,-0.221854789,0.000749111,-0.138966787,1.698915781,-0.582163228,-0.00355818,-0.079826493,0.024963853,-0.069221343,2.251612261,-0.433519088,-0.198336498,-0.254534283,0.020068439,-0.331857221,15.05160003,4.868011824,5.846485399,0.026610575,0.196337598,0.285553572,0.31823374,0.560555719,8208.709798,4042.552319,4700.845718,3807.121232,3816.8588,2651.917197,4049.165219,3896.452387,3205.286827,2167.657887,2264.247476,2388.488126,2269.362401,1450.56176,1393.514517,22158.61792,11739.08838,16544.06259,1960.840239,8700.721078,0.1301796,0.061242603,0.090565038,0.222101051,1.606479131,0.467367493,20.82031999,109.6626925,1.419653757,0.034,0.042,1.051646304,1.275189242,10.28493505,13.4319372
933,87443.4585,83650.8872,9.330380124,9.02074429,-87443.4585,-83650.8872,Threshold SF < 88,64.91291803,65.05689434,6.158400349,6.331029004,0.204,0.12,1.918165059,0.884141924,16.32072583,15.73258416,0.024,0.011,7.698253446,8.064951508,0.821,0.809,1,4,30021.30752,32978.89171,4653.326073,33112.43439,0.128764356,83.60137311,65.05689434,0.448934722,0.505816849,0.218721254,0.817676986,0.203437129,0.919119059,0.523154589,0.814859478,0.095903127,0.846940208,2.209581499,-0.457770071,-0.275530915,-0.079355088,-0.000878323,2.085024535,-0.416699616,-0.148970918,-0.064166727,0.135022331,0.003278691,2.207093461,-0.454013638,-0.1493989,-0.096549117,0.060646266,-0.231412889,22.92803743,8.064951508,6.337271671,0.006453985,0.22119782,0.223358357,0.373721135,0.574319201,6466.309731,4377.181641,4799.920215,6566.337463,3733.689915,4702.630921,3859.433306,3374.097038,2210.226016,3042.460686,2399.715553,1647.035655,1270.561996,1609.720666,1245.436502,33225.67788,9080.984408,5717.822652,11460.15049,6719.949262,0.179324199,0.187056608,0.279398397,0.146935912,1.791928496,0.495101622,20.29957379,63.36349593,0.890866006,0.024,0.011,1.918165059,0.884141924,12.13224967,11.66866503
934,79055.8924,75635.8615,7.529296906,8.210313712,-79055.8924,-75635.8615,Threshold SF < 88,64.95599154,65.10000947,6.098797097,6.555610942,0.336,0.22,3.054102626,1.738748297,15.25745423,15.22745903,0.062,0.049,4.532182512,4.508729775,0.71,0.746,1,4,30012.45158,33508.10072,3867.110243,33400.34318,0.295796322,82.52683095,65.10000947,0.448679053,0.511827426,0.380473066,0.674193863,0.242634161,0.874881266,0.354833608,0.774819306,0.26772749,0.76834622,2.286402312,-0.387388767,-0.365112215,-0.027820387,-0.095746127,1.810533969,-0.466248084,-0.009227637,0.005540913,0.086657105,-0.221007729,2.420558752,-0.430806727,-0.165361396,-0.119976632,0.003986744,-0.337122585,22.29647084,4.508729775,6.555610942,0.024641357,0.178267476,0.214442064,0.380687723,0.671133826,5544.423897,4007.87695,2754.885253,4885.458052,3373.049334,3786.542532,3761.627747,2365.965333,2439.645888,2247.050855,1634.842956,2211.205458,2938.453727,1922.63623,1497.827086,25809.05727,20708.04823,3389.179285,1677.321726,5648.827014,0.225285938,0.196851507,0.162253537,0.09863768,1.807011184,0.485755739,14.48372503,81.36156304,1.545108005,0.062,0.049,3.054102626,1.738748297,10.07094437,10.8346143
935,80581.83566,76843.25787,6.651525088,9.987757339,-80581.83566,-76843.25787,Threshold SF < 88,65.13124892,65.21799888,5.516034057,6.959408434,0.324,0.125,2.634295495,1.099565825,16.80359131,16.45007885,0.058,0.061,3.429613966,4.131586805,0.549,0.868,1,4,30097.77313,35648.16188,4538.237556,35748.18883,0.113772533,83.26849304,65.21799888,0.450649581,0.501430147,0.338902388,0.551127842,0.313829203,0.852294929,0.452905557,0.644890588,0.138041991,0.854334882,2.312985895,-0.528727867,-0.209263692,-0.072390468,-0.00416313,1.513282776,-0.418520129,-0.049811808,-0.065237052,-0.033210522,-0.025643734,2.216695577,-0.452177854,0.001791959,0.064462711,0.138339656,-0.261317724,17.13837862,4.131586805,6.961843446,0.048620317,0.095787494,0.210498725,0.378799314,0.657231446,6952.746979,3995.303397,3616.203718,3762.749138,3991.645591,2711.378953,3050.336286,2587.62589,2443.514762,1671.443517,2604.545467,1649.95952,1789.543999,2580.978386,1527.436958,27295.59153,8735.515889,680.1217363,3901.067698,10913.41703,0.363832688,0.251505562,0.120833515,0.18983608,1.845380576,0.532805666,19.25897514,56.0784649,1.103789319,0.058,0.061,2.634295495,1.099565825,8.775875604,13.05581214
936,78287.15263,70285.39635,9.668476922,6.956172653,-78287.15263,-70285.39635,Threshold SF < 88,65.4458601,65.57134135,5.25849089,5.175370972,0.256,0.105,2.699218255,1.010000257,16.36687671,16.30334521,0.055,0.017,6.113557044,5.753057423,0.854,0.636,1,4,29958.24343,28566.4288,3932.071973,28494.8913,0.299605881,82.70362443,65.57134135,0.450851054,0.497799945,0.263450343,0.870729947,0.266195302,0.777205408,0.430343651,0.925506098,0.109003032,0.650503799,2.47235052,-0.414882402,-0.25064361,-0.047866828,-0.05496928,1.925538077,-0.394676279,-0.091906297,-0.055920424,0.041907636,-0.042263011,2.003276492,-0.296223961,-0.192976885,-0.216565938,0.098318373,-0.232793149,22.60052067,5.753057423,5.175370972,0.002804559,0.162283304,0.189511201,0.474229663,0.6353338,6610.773433,4674.725726,3466.182994,3901.110258,5755.382646,5759.525644,2877.356307,1980.463842,2079.817,2437.021966,1992.6652,1616.664821,1604.176049,1571.762185,1285.048825,17854.77613,14267.99442,6226.867479,8632.499133,15680.22488,0.174969624,0.088373147,0.435350966,0.10624639,1.496816957,0.443901493,15.26954495,238.1169763,2.109531354,0.055,0.017,2.699218255,1.010000257,12.71857864,9.033681744
937,72688.86638,84573.28686,8.79472931,8.701751796,-72688.86638,-84573.28686,Threshold Usual care,64.02292389,64.18880031,4.722645739,4.383334758,0.146,0.459,1.206581503,3.528654277,16.44337129,16.36197538,0.035,0.062,7.047410718,7.663392595,0.765,0.763,1,4,30041.08345,26472.88547,3100.123544,26301.09338,0.109527822,83.12520535,64.18880031,0.449874503,0.492640401,0.173891358,0.750620371,0.0513155,0.675520336,0.417992666,0.812960519,0.417457992,0.757489987,1.928138461,-0.545233155,-0.408739489,0.031378845,0.026478783,1.995132876,-0.418878758,-0.027989734,-0.026347086,0.120288665,0.028940393,2.032544621,-0.5852873,-0.163697295,0.011800234,-0.044783244,-0.316425107,23.57148426,7.663392595,4.383334758,0.02590812,0.102832721,0.280672703,0.384218506,0.59454836,7957.256074,4246.966803,5061.511184,4483.653813,3805.235305,3472.460999,3829.123744,2309.925494,4733.46995,2197.166908,2327.852518,1740.522308,1628.035694,1056.384298,975.8321821,36665.37159,13604.03313,6178.776632,5397.911513,8910.439159,0.105322251,0.122365936,0.590965091,0.567919285,1.575730187,0.489791472,16.95514904,61.3771301,1.281475856,0.035,0.062,1.206581503,3.528654277,11.37536207,11.31430016
938,74949.72067,65331.39475,6.726590309,5.036284592,-74949.72067,-65331.39475,Threshold SF < 88,65.31481471,65.42175083,6.166514586,5.9785557,0.335,0.125,3.444274004,1.019391783,14.55482094,14.69148656,0.061,0.011,3.897274198,3.385751508,0.642,0.479,1,4,29929.49142,26308.16986,3931.588755,25984.36376,0.178659544,82.55035565,65.42175083,0.446906617,0.505010578,0.329269074,0.630283559,0.150032637,0.909171824,0.542214678,0.747840533,0.058394514,0.50110536,2.429464121,-0.340838944,-0.27163327,-0.036906091,0.004276185,1.668886095,-0.418354802,-0.134044002,-0.033937236,-0.019602017,-0.256518178,2.261831287,-0.391800787,-0.232039993,-0.01841843,0.086197782,-0.240014686,26.10167056,3.385751508,5.9785557,0.019145664,0.204184219,0.235229693,0.393859376,0.581100231,4314.304511,5172.454207,2734.427206,3620.556915,4689.672565,4965.70729,2854.844023,2734.523993,2604.554192,3578.861991,2769.033871,3432.998682,2627.337581,1712.335955,893.0284509,29167.24667,19099.21149,2336.514615,2133.047272,17284.4084,0.305434197,0.097043778,0.111210204,0.210958445,1.584241102,0.443632676,14.49830777,70.16998109,1.074226259,0.061,0.011,3.444274004,1.019391783,8.833438888,6.530766297
939,78778.31361,76518.0672,7.328969714,9.47304158,-78778.31361,-76518.0672,Threshold SF < 88,64.13025227,64.29971283,5.939542675,6.310736533,0.188,0.062,1.2557831,0.568413173,15.27438763,14.69059413,0.032,0.017,6.52547994,7.122841972,0.692,0.913,1,4,30077.14055,33642.04623,5692.727448,33692.15925,0.093166773,81.94056258,64.29971283,0.447642213,0.488587117,0.20960937,0.71351585,0.218338774,0.686789379,0.403584033,0.692114896,0.040800713,0.902921753,2.294589314,-0.498747256,-0.186790091,-0.070807552,-0.066804286,2.033297929,-0.389309649,-0.090280481,-0.141557917,-0.029137246,-0.014111793,2.2536728,-0.257725173,-0.164502575,-0.054426041,0.067980731,-0.255958084,15.43769439,7.122841972,6.310736533,0.015365495,0.100600483,0.261769704,0.326077691,0.627010787,9206.153766,3908.375421,3072.777773,4810.736821,4138.91584,4150.282642,3833.750428,2248.639197,2083.74729,2667.187857,2563.160028,1090.06191,3098.610406,2286.6516,1278.848262,33068.90394,13975.61013,9459.513632,8413.941036,5297.007684,0.165389186,0.153165954,0.181900195,0.230645556,1.537587866,0.467843864,17.70513156,47.43920945,0.76083235,0.032,0.017,1.2557831,0.568413173,9.522508143,12.214924
940,83501.23251,81596.00623,8.29411894,8.910183422,-83501.23251,-81596.00623,Threshold SF < 88,64.85491794,64.99588969,5.396151186,5.289744356,0.325,0.31,3.32828943,2.771320513,15.47418647,15.6561462,0.086,0.076,5.404158797,5.698520101,0.759,0.804,1,4,29996.02959,29979.83711,2053.102889,29940.44342,0.131811795,82.44615871,64.99588969,0.449191846,0.487994017,0.378870599,0.753289026,0.092286049,0.681879,0.526968995,0.78800955,0.392183423,0.802057341,2.422690556,-0.425947181,-0.247723295,-0.016476301,-0.068112568,2.025367406,-0.492331283,-0.139930617,-0.086392606,0.136682399,-0.226027625,2.144516376,-0.490569404,-0.061038955,0.131908458,0.078503863,-0.302285587,17.12619042,5.698520101,5.289744356,0.027919583,0.169554438,0.243340662,0.434361907,0.552987432,9119.01395,5352.498179,4496.616232,4118.082911,4433.157229,5121.977772,2232.323773,2768.915642,2917.318854,2678.85276,2830.66724,1789.766312,1967.1703,1148.822747,1051.585847,27997.84316,19746.15932,4515.686746,10729.62953,3439.3991,0.233835217,0.187725172,0.213262879,0.090372538,1.796144469,0.447452837,15.96292919,105.4762945,1.6200178,0.086,0.076,3.32828943,2.771320513,10.85058471,11.57519613
941,69268.97521,62488.30002,8.354833557,7.191403553,-69268.97521,-62488.30002,Threshold SF < 88,63.91902224,64.02031092,5.08389169,4.852838541,0.343,0.208,3.004477038,1.484842895,15.25025965,15.20938133,0.067,0.031,5.17215329,5.460954969,0.806,0.655,1,4,29986.03022,21319.01978,4121.959566,21121.84424,0.306013679,83.03637347,64.02031092,0.450324352,0.505364827,0.400017573,0.795284524,0.148914654,0.853610012,0.628064021,0.839727906,0.263839199,0.62682302,2.254148238,-0.44483409,-0.130401267,-0.103673934,-0.06309442,1.823880244,-0.37512066,-0.122017304,-0.147310095,0.067855058,-0.068475974,2.028613473,-0.416107761,-0.105514409,-0.044150636,0.022250374,-0.325163885,11.347099,5.460954969,4.852838541,0.027517057,0.149957811,0.306584984,0.395163049,0.509949863,6385.692102,4192.318337,3960.276841,4292.126298,4208.412545,3404.684544,1799.992435,2569.153004,3182.08018,1479.95954,3133.916128,1273.353023,1971.553279,2700.68377,1731.142398,33967.78878,15886.76137,7297.216248,11562.91933,5164.02325,0.101573817,0.044827266,0.1660416,0.137572694,1.928415479,0.481396516,14.86387932,63.35125052,1.412217968,0.067,0.031,3.004477038,1.484842895,11.15049556,9.360371705
942,81444.64481,73487.21803,8.996724403,8.608649321,-81444.64481,-73487.21803,Threshold SF < 88,65.72202319,65.91987367,5.969905326,5.515911121,0.277,0.115,2.275238274,0.866484103,17.28415511,17.58141473,0.077,0.057,4.81888054,4.861914915,0.798,0.732,1,4,30007.22071,33859.97034,3510.700895,33935.3414,0.214118218,82.35321094,65.91987367,0.448420958,0.486626025,0.305792308,0.784675691,0.200610115,0.837834745,0.458639569,0.934411879,0.058608556,0.742417854,2.131875661,-0.420061315,-0.356400176,-0.006467431,0.00998604,1.846710913,-0.48154034,-0.212401855,-0.0374723,-0.016795982,-0.118274416,1.979591622,-0.442310626,0.055803443,-0.018091877,0.041765073,-0.195635767,31.0240795,4.861914915,5.524977844,0.054411018,0.109228921,0.209174532,0.406626877,0.561307976,6793.012275,4677.31561,4708.608029,4474.60653,5796.080402,4182.679826,1790.109925,2680.981031,1732.471543,3562.017421,1827.444542,1736.781201,1844.51661,2246.583176,2695.098056,27529.43553,13291.44118,7745.502441,7670.107668,8982.385316,0.133518446,0.281429851,0.108168747,0.218216365,1.48082549,0.462377647,24.79216263,143.0892377,1.659185433,0.077,0.057,2.275238274,0.866484103,12.04663977,11.29816445
943,75786.81873,73078.88325,6.073385505,8.546260304,-75786.81873,-73078.88325,Threshold SF < 88,64.69447705,64.80519938,5.807829076,6.329040787,0.317,0.204,2.268014169,1.423988301,14.28610892,13.77954173,0.072,0.068,5.233450546,5.763873599,0.662,0.897,1,4,29946.6075,32141.87249,4272.406986,32072.34877,0.267252114,83.57632501,64.80519938,0.447058573,0.486015646,0.426492124,0.657730409,0.121362879,0.8003211,0.525760173,0.605687827,0.215400229,0.897544973,2.222029783,-0.421760583,-0.145376661,-0.066313877,-0.160375309,1.829750787,-0.452647709,-0.133679775,-0.022750663,0.031170059,-0.006857621,2.045848273,-0.385727952,0.000609361,-0.058123396,0.085212097,-0.138192457,9.832183247,5.763873599,6.329040787,0.052957509,0.144232361,0.319503092,0.353070321,0.609667229,4274.981404,4360.067952,4012.586694,5095.064693,4127.431228,6383.187138,2553.387663,1612.261292,2127.987959,1928.794596,2023.571349,973.200011,1463.633983,1317.768759,1596.895082,34977.12458,16961.08201,9109.54779,6093.511926,11069.56607,0.129657939,0.333461329,0.178820654,0.217483271,1.864052771,0.409317957,14.73471016,53.23173777,0.716325213,0.072,0.068,2.268014169,1.423988301,8.146996157,11.33579013
944,82102.275,76047.52952,10.40543854,9.400515147,-82102.275,-76047.52952,Threshold SF < 88,64.98718957,65.18072259,6.017754435,6.650946982,0.263,0.16,1.944112667,0.953594559,18.35513544,17.32796669,0.08,0.078,5.067325096,4.81561881,0.838,0.78,1,4,30061.03957,39665.42621,4346.657416,39448.66044,0.291842479,81.57026948,65.18072259,0.449970176,0.48195002,0.253489025,0.82262552,0.371732961,0.740938105,0.354363096,0.76821548,0.112146816,0.793100508,2.266860046,-0.460876579,-0.160355454,-0.057683246,-0.13576529,1.786788541,-0.382530534,-0.184352154,-0.015983026,0.091008381,-0.116985875,2.130742573,-0.464642506,-0.120260186,-0.122607899,0.140814848,-0.152077706,11.13936314,4.81561881,6.650946982,0.080876919,0.089186336,0.164915645,0.392012159,0.615674633,6063.812997,4512.700902,4168.793171,4945.340066,3889.504455,4284.746518,2264.844981,1228.692385,2211.401144,2103.68222,1731.372213,2552.98001,1248.552646,1329.761862,1804.23566,26292.55322,12504.39236,17021.97879,6503.336394,8598.019967,0.385220217,0.278701034,0.271292684,0.279823983,1.808999131,0.474505357,22.58434129,114.0060339,1.508499026,0.08,0.078,1.944112667,0.953594559,13.99205127,12.62182444
945,78467.62711,69750.996,9.723049739,8.626786627,-78467.62711,-69750.996,Threshold SF < 88,66.08079142,66.24701471,5.622678861,5.272816146,0.277,0.179,4.033370272,2.102937827,16.08965527,16.34057247,0.088,0.034,4.780221902,4.4934901,0.893,0.763,1,4,30080.82819,27678.89498,2581.77908,27589.9201,0.158972821,82.16048587,66.24701471,0.448573761,0.497933764,0.280149965,0.889699455,0.191894411,0.867178647,0.641335986,0.801498683,0.154323455,0.751871307,2.387941908,-0.389589163,-0.166675862,-0.111215294,0.148396729,1.841012127,-0.487085194,-0.075595765,0.14193008,0.015045061,-0.24642056,2.08007552,-0.517114657,-0.19579072,-0.125797107,0.067016957,-0.289410286,25.64302602,4.4934901,5.272816146,0.009262229,0.097121464,0.2709281,0.407482023,0.581838971,4990.498798,4785.781034,5226.454989,3979.162915,3835.472451,4214.736362,1849.140361,2534.521046,3499.463471,2964.884686,2156.708263,1816.877852,1160.285863,2647.570106,1924.807429,28256.01366,7838.317395,10093.61938,3387.874964,2512.386949,0.143288738,0.257932392,0.117255798,0.216717913,1.876388937,0.471976105,19.24416281,72.47344257,1.244874317,0.088,0.034,4.033370272,2.102937827,12.85319907,11.22321866
946,72871.37361,69652.17292,8.505725789,9.329993722,-72871.37361,-69652.17292,Threshold SF < 88,65.31512248,65.56539688,4.875050079,5.442704106,0.294,0.161,1.808420729,0.887719876,16.38828338,15.7431246,0.029,0.013,5.172174299,5.497932176,0.751,0.817,1,4,30045.90541,26391.74779,4068.156778,26789.54632,0.340285077,82.73133516,65.56539688,0.450388437,0.480021022,0.29174391,0.757211613,0.249151838,0.597860922,0.340196757,0.433055132,0.096624741,0.819511772,2.222235633,-0.480849865,-0.344672722,-0.057576404,-0.123225072,1.906657819,-0.480449267,-0.023996426,0.044024702,0.096402622,-0.109544059,2.132883012,-0.300531877,-0.052950398,0.026346597,-0.002268674,-0.370989006,19.58145405,5.497932176,5.445520952,0.00853337,0.152463565,0.132463317,0.375878201,0.651028395,5017.281098,4086.142431,5080.821822,3751.955544,3517.980935,5582.815738,2447.52368,2212.538311,2603.138277,2288.993147,2163.808119,1791.394905,2063.294308,1597.790099,1692.267256,31856.73002,10187.72917,12399.68695,6246.75157,3529.004314,0.337604628,0.405572573,0.15784995,0.400092382,1.945890235,0.407720258,17.97188998,163.5292844,1.561050037,0.029,0.013,1.808420729,0.887719876,11.17366264,11.99911531
947,71472.06533,66914.56298,7.113344758,10.4897375,-71472.06533,-66914.56298,Threshold SF < 88,63.88017501,63.99995472,5.605015904,6.164436365,0.315,0.086,3.013503892,0.932243696,15.74319128,15.65174059,0.039,0.018,4.416048307,5.387560837,0.629,0.959,1,4,29974.31378,23943.91446,5015.061923,24164.07869,0.245522874,82.25166607,63.99995472,0.447949178,0.496674503,0.322488513,0.623506264,0.35443062,0.757627518,0.556103358,0.752917983,0.068075877,0.945010173,2.405800936,-0.504709394,-0.190776811,-0.023566039,-0.023877913,1.855843008,-0.513143855,-0.225263551,0.002758965,0.099330751,-0.218710948,2.193842933,-0.392273472,-0.168520395,-0.006822832,0.06445879,-0.285396735,18.3057918,5.387560837,6.164436365,0.003647538,0.106877068,0.23410867,0.380674382,0.565493236,4788.441079,3857.228628,4561.301191,5030.528586,2899.516203,6105.523481,2293.921725,2544.227899,2472.025653,2448.147708,2729.638691,1655.876252,3009.132522,930.3882305,802.6059819,19239.62817,9721.292662,8032.612166,5500.166101,8414.557237,0.257486024,0.193888329,0.083708101,0.377075919,1.635825517,0.423524229,16.97082813,91.07217347,1.105346872,0.039,0.018,3.013503892,0.932243696,9.314018333,13.53516475
948,70817.29742,69796.08173,7.806959685,7.191664292,-70817.29742,-69796.08173,Threshold SF < 88,64.63900901,64.74988334,6.192749069,5.727403754,0.239,0.264,1.876656827,1.614701689,14.46448597,15.03080084,0.061,0.036,6.587760793,6.400931962,0.793,0.676,1,4,29979.61774,25900.74851,3661.605506,25920.522,0.216687959,82.64967238,64.74988334,0.449288641,0.515257811,0.239949306,0.795896911,0.1244991,0.610293467,0.286608426,0.85356949,0.140716399,0.688127539,2.040333346,-0.470517858,-0.368684631,-0.030632769,-0.001065074,1.93751565,-0.487344918,-0.084395718,-0.021849376,0.058471039,0.032173936,2.099610642,-0.372860955,-0.120136879,-0.001917654,0.067687026,-0.191969604,22.52374236,6.400931962,5.727403754,0.032088735,0.12739912,0.23125469,0.329045176,0.596477026,8337.158128,4214.730079,3757.457254,4145.735338,2039.81173,4152.270302,2416.630826,2128.834276,2927.019413,2046.053276,2717.097416,1061.491063,1128.985007,1409.043662,961.2715159,38240.01114,10891.05877,7034.677635,5144.766665,10028.46754,0.115983036,0.079701634,0.127111762,0.490499375,1.839968374,0.397585597,15.71475465,73.70840849,0.858178938,0.061,0.036,1.876656827,1.614701689,10.40234072,9.428372401
949,68765.0351,67320.85529,6.730910804,6.821104295,-68765.0351,-67320.85529,Threshold SF < 88,64.75945438,64.88005721,6.461279836,6.901334422,0.215,0.14,1.421725569,0.986026119,12.20622686,12.69273857,0.025,0.032,3.585002542,3.625666792,0.734,0.75,1,4,30046.12234,31352.5589,3243.267341,31337.55219,0.266044672,81.75576998,64.88005721,0.451530501,0.500170645,0.22421295,0.729721581,0.186688709,0.638787855,0.394360156,0.737096443,0.124090081,0.755242465,2.171555532,-0.366534059,-0.296811257,-0.108675563,-0.126495737,1.574710619,-0.464402107,-0.259106377,0.022277884,0.038785856,-0.160572895,2.205847344,-0.316872928,-0.068504341,-0.037487405,0.111775684,-0.166372957,16.55788469,3.625666792,6.901334422,0.033876389,0.154479002,0.299016061,0.452098883,0.652459863,5466.822378,3970.520364,3809.310065,3009.438076,4129.737451,3606.200538,2575.427397,4517.546944,3068.766036,2735.609696,1836.043087,2624.718646,1777.666788,2165.570285,1084.621657,25785.87578,19363.15628,8849.243928,4620.828857,5612.128853,0.209907196,0.350913141,0.178520231,0.200148246,1.441904983,0.478603772,9.34039097,30.69552198,0.994755794,0.025,0.032,1.421725569,0.986026119,8.742920506,8.885783347
